ncrna_id,symbol,disease_id,context_id,translational_score,relevance_score,mean_abs_log2fc,sig_rate,de_consistency,mean_tau,log_tpm_disease,label,confidence_tier,task_type,label_source,dataset_id,notes,score_id,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,mean_clinical_r,n_sig_clinical,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag
LNCRNA_5957,MAOA,DIS_001,CTX_001,0.1787,0.5694,0.308104,1.0,1.0,0.0,5.356289,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5957_DIS_001_CTX_001,0.1331,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.31"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190002,0.0,0.25,0.265651,0.110896,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0203,ECE1,DIS_001,CTX_001,0.1787,0.5777,0.473769,1.0,1.0,0.0,4.731919,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0203_DIS_001_CTX_001,0.1176,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.47"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190813,0.0,0.25,0.274066,0.097969,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6724,NDUFB9,DIS_001,CTX_001,0.1787,0.5783,0.48538,1.0,1.0,0.0,4.68861,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6724_DIS_001_CTX_001,0.1165,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.49"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190871,0.0,0.25,0.274656,0.097072,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_10849,LITAF,DIS_001,CTX_001,0.1787,0.5781,0.482003,1.0,1.0,0.0,4.700261,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_10849_DIS_001_CTX_001,0.1168,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.48"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190852,0.0,0.25,0.274484,0.097313,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_9269,LUM,DIS_001,CTX_001,0.1787,0.607,1.055696,1.0,1.0,0.0,2.563376,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_9269_DIS_001_CTX_001,0.0637,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.06"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193714,0.0,0.25,0.303626,0.053072,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_10105,GSTZ1,DIS_001,CTX_001,0.1787,0.5782,0.485084,1.0,1.0,0.0,4.687083,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_10105_DIS_001_CTX_001,0.1164,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.49"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190864,0.0,0.25,0.274641,0.097041,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_11903,SPAG9,DIS_001,CTX_001,0.1787,0.5849,0.61719,1.0,1.0,0.0,4.194911,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_11903_DIS_001_CTX_001,0.1042,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.62"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191523,0.0,0.25,0.281351,0.086851,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5245,KDELR2,DIS_001,CTX_001,0.1787,0.5667,0.256335,1.0,1.0,0.0,5.537037,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5245_DIS_001_CTX_001,0.1376,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.26"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.189719,0.0,0.25,0.263021,0.114638,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_1260,TIMM17A,DIS_001,CTX_001,0.1787,0.5962,0.840842,1.0,1.0,0.0,3.358381,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_1260_DIS_001_CTX_001,0.0834,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.84"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192631,0.0,0.25,0.292712,0.069531,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_3923,ITGA1,DIS_001,CTX_001,0.1787,0.5738,0.398592,1.0,1.0,0.0,5.003039,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_3923_DIS_001_CTX_001,0.1243,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.40"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19042,0.0,0.25,0.270247,0.103582,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0682,RPL5,DIS_001,CTX_001,0.1787,0.5665,0.254302,1.0,1.0,0.0,5.540098,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0682_DIS_001_CTX_001,0.1376,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.25"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1897,0.0,0.25,0.262918,0.114701,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_9297,SLC25A3,DIS_001,CTX_001,0.1786,0.5693,0.309482,1.0,1.0,0.0,5.332447,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_9297_DIS_001_CTX_001,0.1325,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.31"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18997,0.0,0.25,0.265721,0.110402,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_1234,CFHR4,DIS_001,CTX_001,0.1786,0.5838,0.597237,1.0,1.0,0.0,4.260583,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_1234_DIS_001_CTX_001,0.1059,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.60"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191406,0.0,0.25,0.280338,0.08821,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6243,RBMX2,DIS_001,CTX_001,0.1786,0.6156,1.226898,1.0,1.0,0.0,1.914334,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6243_DIS_001_CTX_001,0.0476,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.23"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194544,0.0,0.25,0.312323,0.039634,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0769,ATP5PB,DIS_001,CTX_001,0.1786,0.5847,0.615913,1.0,1.0,0.0,4.188636,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0769_DIS_001_CTX_001,0.1041,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.62"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191494,0.0,0.25,0.281287,0.086721,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_10258,UBE3A,DIS_001,CTX_001,0.1786,0.5893,0.705576,1.0,1.0,0.0,3.853917,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_10258_DIS_001_CTX_001,0.0957,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.71"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191939,0.0,0.25,0.285841,0.079791,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_7756,PLAAT4,DIS_001,CTX_001,0.1786,0.5945,0.81042,1.0,1.0,0.0,3.46165,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_7756_DIS_001_CTX_001,0.086,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.81"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192459,0.0,0.25,0.291167,0.071669,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_12611,SERINC3,DIS_001,CTX_001,0.1786,0.5774,0.471419,1.0,1.0,0.0,4.722555,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_12611_DIS_001_CTX_001,0.1173,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.47"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190764,0.0,0.25,0.273947,0.097775,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_4636,LTB,DIS_001,CTX_001,0.1786,0.6276,1.466543,1.0,1.0,0.0,1.01804,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_4636_DIS_001_CTX_001,0.0253,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.47"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195732,0.0,0.25,0.324496,0.021077,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5372,GCK,DIS_001,CTX_001,0.1786,0.6121,1.158774,1.0,1.0,0.0,2.16113,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5372_DIS_001_CTX_001,0.0537,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.16"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19419,0.0,0.25,0.308862,0.044744,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_10399,USP8,DIS_001,CTX_001,0.1786,0.5938,0.795751,1.0,1.0,0.0,3.512276,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_10399_DIS_001_CTX_001,0.0873,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.80"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192377,0.0,0.25,0.290422,0.072718,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_3744,ETFDH,DIS_001,CTX_001,0.1786,0.5752,0.428616,1.0,1.0,0.0,4.872109,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_3744_DIS_001_CTX_001,0.121,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.43"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19053,0.0,0.25,0.271772,0.100871,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0921,S100A10,DIS_001,CTX_001,0.1786,0.5932,0.785414,1.0,1.0,0.0,3.541669,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0921_DIS_001_CTX_001,0.088,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.79"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192307,0.0,0.25,0.289897,0.073326,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5174,MPC1,DIS_001,CTX_001,0.1786,0.578,0.485115,1.0,1.0,0.0,4.659043,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5174_DIS_001_CTX_001,0.1158,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.49"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190807,0.0,0.25,0.274642,0.09646,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5273,TSPAN13,DIS_001,CTX_001,0.1785,0.6013,0.947077,1.0,1.0,0.0,2.936614,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5273_DIS_001_CTX_001,0.073,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.95"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193107,0.0,0.25,0.298109,0.060799,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_5455,GTF2I,DIS_001,CTX_001,0.1785,0.5949,0.819403,1.0,1.0,0.0,3.411791,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_5455_DIS_001_CTX_001,0.0848,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.82"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19247,0.0,0.25,0.291623,0.070637,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_0928,S100A4,DIS_001,CTX_001,0.1785,0.616,1.238573,1.0,1.0,0.0,1.851146,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_0928_DIS_001_CTX_001,0.046,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 1.24"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194562,0.0,0.25,0.312916,0.038326,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
LNCRNA_6293,NSDHL,DIS_001,CTX_001,0.1785,0.5988,0.897386,1.0,1.0,0.0,3.121177,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,SCR_LNCRNA_6293_DIS_001_CTX_001,0.0775,0.0,0.0,0.0,0.75,"[""Mean |log2FC| = 0.90"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 23:00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192858,0.0,0.25,0.295585,0.06462,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
